actualSlackMs, receiveSlackMs, decodeSlackMs, receiveTimeMs, decodeStartMs, decodeFinishMs, desiredReceiveTimeMs, desiredDecodeStartMs
192.0, 142.0, 165.0, 270088638.0, 270088830.0, 270088836.0, 270088780.0, 270088803.0
73.0, 145.0, 168.0, 270088764.0, 270088837.0, 270088841.0, 270088909.0, 270088932.0
192.0, 143.0, 166.0, 270088798.0, 270088990.0, 270088995.0, 270088941.0, 270088964.0
205.0, 141.0, 164.0, 270088946.0, 270089151.0, 270089155.0, 270089087.0, 270089110.0
89.0, 146.0, 169.0, 270089067.0, 270089156.0, 270089161.0, 270089213.0, 270089236.0
213.0, 147.0, 170.0, 270089098.0, 270089311.0, 270089317.0, 270089245.0, 270089268.0
53.0, 138.0, 161.0, 270089266.0, 270089319.0, 270089323.0, 270089404.0, 270089427.0
181.0, 145.0, 168.0, 270089292.0, 270089473.0, 270089484.0, 270089437.0, 270089460.0
76.0, 140.0, 163.0, 270089409.0, 270089485.0, 270089490.0, 270089549.0, 270089572.0
194.0, 141.0, 164.0, 270089439.0, 270089633.0, 270089638.0, 270089580.0, 270089603.0
136.0, 141.0, 164.0, 270089503.0, 270089639.0, 270089644.0, 270089644.0, 270089667.0
72.0, 136.0, 159.0, 270089573.0, 270089645.0, 270089649.0, 270089709.0, 270089732.0
197.0, 143.0, 166.0, 270089598.0, 270089795.0, 270089800.0, 270089741.0, 270089764.0
75.0, 142.0, 165.0, 270089727.0, 270089802.0, 270089807.0, 270089869.0, 270089892.0
183.0, 143.0, 166.0, 270089773.0, 270089956.0, 270089962.0, 270089916.0, 270089939.0
127.0, 144.0, 167.0, 270089836.0, 270089963.0, 270089968.0, 270089980.0, 270090003.0
68.0, 143.0, 166.0, 270089901.0, 270089969.0, 270089974.0, 270090044.0, 270090067.0
184.0, 142.0, 165.0, 270089934.0, 270090118.0, 270090123.0, 270090076.0, 270090099.0
64.0, 145.0, 168.0, 270090060.0, 270090124.0, 270090129.0, 270090205.0, 270090228.0
153.0, 109.0, 132.0, 270090128.0, 270090281.0, 270090289.0, 270090237.0, 270090260.0
166.0, 106.0, 129.0, 270090274.0, 270090440.0, 270090445.0, 270090380.0, 270090403.0
70.0, 133.0, 156.0, 270090376.0, 270090446.0, 270090452.0, 270090509.0, 270090532.0
199.0, 138.0, 161.0, 270090403.0, 270090602.0, 270090608.0, 270090541.0, 270090564.0
186.0, 140.0, 163.0, 270090577.0, 270090763.0, 270090769.0, 270090717.0, 270090740.0
96.0, 139.0, 162.0, 270090674.0, 270090770.0, 270090775.0, 270090813.0, 270090836.0
68.0, 136.0, 159.0, 270090708.0, 270090776.0, 270090781.0, 270090844.0, 270090867.0
190.0, 139.0, 162.0, 270090737.0, 270090927.0, 270090939.0, 270090876.0, 270090899.0
73.0, 137.0, 160.0, 270090867.0, 270090940.0, 270090945.0, 270091004.0, 270091027.0
195.0, 139.0, 162.0, 270090897.0, 270091092.0, 270091104.0, 270091036.0, 270091059.0
64.0, 139.0, 162.0, 270091041.0, 270091105.0, 270091110.0, 270091180.0, 270091203.0
187.0, 143.0, 166.0, 270091069.0, 270091256.0, 270091268.0, 270091212.0, 270091235.0
60.0, 131.0, 154.0, 270091209.0, 270091269.0, 270091274.0, 270091340.0, 270091363.0
184.0, 141.0, 164.0, 270091233.0, 270091417.0, 270091429.0, 270091374.0, 270091397.0
198.0, 136.0, 159.0, 270091380.0, 270091578.0, 270091589.0, 270091516.0, 270091539.0
201.0, 135.0, 158.0, 270091542.0, 270091743.0, 270091755.0, 270091677.0, 270091700.0
61.0, 141.0, 164.0, 270091695.0, 270091756.0, 270091761.0, 270091836.0, 270091859.0
180.0, 141.0, 164.0, 270091727.0, 270091907.0, 270091920.0, 270091868.0, 270091891.0
199.0, 140.0, 163.0, 270091873.0, 270092072.0, 270092085.0, 270092013.0, 270092036.0
206.0, 141.0, 164.0, 270092031.0, 270092237.0, 270092249.0, 270092172.0, 270092195.0
76.0, 142.0, 165.0, 270092174.0, 270092250.0, 270092255.0, 270092316.0, 270092339.0
197.0, 143.0, 166.0, 270092205.0, 270092402.0, 270092414.0, 270092348.0, 270092371.0
194.0, 138.0, 161.0, 270092372.0, 270092566.0, 270092579.0, 270092510.0, 270092533.0
203.0, 141.0, 164.0, 270092528.0, 270092731.0, 270092744.0, 270092669.0, 270092692.0
73.0, 140.0, 163.0, 270092673.0, 270092746.0, 270092751.0, 270092813.0, 270092836.0
193.0, 141.0, 164.0, 270092703.0, 270092896.0, 270092909.0, 270092844.0, 270092867.0
79.0, 142.0, 165.0, 270092831.0, 270092910.0, 270092915.0, 270092973.0, 270092996.0
200.0, 143.0, 166.0, 270092861.0, 270093061.0, 270093067.0, 270093004.0, 270093027.0
64.0, 144.0, 167.0, 270093004.0, 270093068.0, 270093073.0, 270093148.0, 270093171.0
189.0, 143.0, 166.0, 270093037.0, 270093226.0, 270093238.0, 270093180.0, 270093203.0
71.0, 141.0, 164.0, 270093168.0, 270093239.0, 270093244.0, 270093309.0, 270093332.0
192.0, 142.0, 165.0, 270093198.0, 270093390.0, 270093403.0, 270093340.0, 270093363.0
175.0, 137.0, 160.0, 270093379.0, 270093554.0, 270093564.0, 270093516.0, 270093539.0
62.0, 140.0, 163.0, 270093504.0, 270093566.0, 270093571.0, 270093644.0, 270093667.0
177.0, 137.0, 160.0, 270093539.0, 270093716.0, 270093730.0, 270093676.0, 270093699.0
67.0, 141.0, 164.0, 270093664.0, 270093731.0, 270093735.0, 270093805.0, 270093828.0
182.0, 142.0, 165.0, 270093695.0, 270093877.0, 270093889.0, 270093837.0, 270093860.0
203.0, 143.0, 166.0, 270093837.0, 270094040.0, 270094050.0, 270093980.0, 270094003.0
198.0, 138.0, 161.0, 270094004.0, 270094202.0, 270094213.0, 270094142.0, 270094165.0
190.0, 143.0, 166.0, 270094174.0, 270094364.0, 270094375.0, 270094317.0, 270094340.0
190.0, 139.0, 162.0, 270094337.0, 270094527.0, 270094539.0, 270094476.0, 270094499.0
49.0, 144.0, 167.0, 270094492.0, 270094541.0, 270094546.0, 270094636.0, 270094659.0
168.0, 145.0, 168.0, 270094523.0, 270094691.0, 270094703.0, 270094668.0, 270094691.0
183.0, 139.0, 162.0, 270094673.0, 270094856.0, 270094866.0, 270094812.0, 270094835.0
189.0, 141.0, 164.0, 270094831.0, 270095020.0, 270095032.0, 270094972.0, 270094995.0
176.0, 139.0, 162.0, 270095009.0, 270095185.0, 270095197.0, 270095148.0, 270095171.0
172.0, 131.0, 154.0, 270095177.0, 270095349.0, 270095362.0, 270095308.0, 270095331.0
35.0, 139.0, 162.0, 270095329.0, 270095364.0, 270095369.0, 270095468.0, 270095491.0
157.0, 141.0, 164.0, 270095359.0, 270095516.0, 270095529.0, 270095500.0, 270095523.0
54.0, 136.0, 159.0, 270095476.0, 270095530.0, 270095536.0, 270095612.0, 270095635.0
172.0, 139.0, 162.0, 270095506.0, 270095678.0, 270095688.0, 270095645.0, 270095668.0
42.0, 125.0, 148.0, 270095648.0, 270095690.0, 270095695.0, 270095773.0, 270095796.0
169.0, 132.0, 155.0, 270095673.0, 270095842.0, 270095853.0, 270095805.0, 270095828.0
44.0, 138.0, 161.0, 270095811.0, 270095855.0, 270095860.0, 270095949.0, 270095972.0
162.0, 137.0, 160.0, 270095844.0, 270096006.0, 270096018.0, 270095981.0, 270096004.0
47.0, 137.0, 160.0, 270095972.0, 270096019.0, 270096024.0, 270096109.0, 270096132.0
165.0, 140.0, 163.0, 270096001.0, 270096166.0, 270096177.0, 270096141.0, 270096164.0
49.0, 138.0, 161.0, 270096130.0, 270096179.0, 270096184.0, 270096268.0, 270096291.0
165.0, 139.0, 162.0, 270096162.0, 270096327.0, 270096340.0, 270096301.0, 270096324.0
183.0, 136.0, 159.0, 270096308.0, 270096491.0, 270096501.0, 270096444.0, 270096467.0
192.0, 142.0, 165.0, 270096463.0, 270096655.0, 270096664.0, 270096605.0, 270096628.0
54.0, 136.0, 159.0, 270096612.0, 270096666.0, 270096671.0, 270096748.0, 270096771.0
176.0, 139.0, 162.0, 270096642.0, 270096818.0, 270096830.0, 270096781.0, 270096804.0
61.0, 138.0, 161.0, 270096771.0, 270096832.0, 270096837.0, 270096909.0, 270096932.0
180.0, 139.0, 162.0, 270096801.0, 270096981.0, 270096994.0, 270096940.0, 270096963.0
182.0, 139.0, 162.0, 270096962.0, 270097144.0, 270097156.0, 270097101.0, 270097124.0
51.0, 137.0, 160.0, 270097107.0, 270097158.0, 270097163.0, 270097244.0, 270097267.0
168.0, 137.0, 160.0, 270097139.0, 270097307.0, 270097319.0, 270097276.0, 270097299.0
55.0, 140.0, 163.0, 270097265.0, 270097320.0, 270097325.0, 270097405.0, 270097428.0
175.0, 141.0, 164.0, 270097295.0, 270097470.0, 270097481.0, 270097436.0, 270097459.0
194.0, 140.0, 163.0, 270097441.0, 270097635.0, 270097646.0, 270097581.0, 270097604.0
194.0, 138.0, 161.0, 270097603.0, 270097797.0, 270097809.0, 270097741.0, 270097764.0
51.0, 141.0, 164.0, 270097760.0, 270097811.0, 270097816.0, 270097901.0, 270097924.0
155.0, 143.0, 166.0, 270097806.0, 270097961.0, 270097973.0, 270097949.0, 270097972.0
69.0, 138.0, 161.0, 270097906.0, 270097975.0, 270097979.0, 270098044.0, 270098067.0
183.0, 140.0, 163.0, 270097936.0, 270098119.0, 270098131.0, 270098076.0, 270098099.0
65.0, 138.0, 161.0, 270098067.0, 270098132.0, 270098138.0, 270098205.0, 270098228.0
186.0, 142.0, 165.0, 270098094.0, 270098280.0, 270098291.0, 270098236.0, 270098259.0
199.0, 136.0, 159.0, 270098244.0, 270098443.0, 270098456.0, 270098380.0, 270098403.0
204.0, 138.0, 161.0, 270098402.0, 270098606.0, 270098618.0, 270098540.0, 270098563.0
60.0, 141.0, 164.0, 270098560.0, 270098620.0, 270098625.0, 270098701.0, 270098724.0
162.0, 139.0, 162.0, 270098609.0, 270098771.0, 270098782.0, 270098748.0, 270098771.0
197.0, 141.0, 164.0, 270098735.0, 270098932.0, 270098941.0, 270098876.0, 270098899.0
201.0, 143.0, 166.0, 270098893.0, 270099094.0, 270099105.0, 270099036.0, 270099059.0
55.0, 130.0, 153.0, 270099051.0, 270099106.0, 270099112.0, 270099181.0, 270099204.0
157.0, 111.0, 134.0, 270099102.0, 270099259.0, 270099274.0, 270099213.0, 270099236.0
168.0, 122.0, 145.0, 270099250.0, 270099418.0, 270099431.0, 270099372.0, 270099395.0
53.0, 88.0, 111.0, 270099380.0, 270099433.0, 270099442.0, 270099468.0, 270099491.0
144.0, 63.0, 86.0, 270099437.0, 270099581.0, 270099595.0, 270099500.0, 270099523.0
50.0, 33.0, 56.0, 270099547.0, 270099597.0, 270099606.0, 270099580.0, 270099603.0
144.0, 16.0, 39.0, 270099596.0, 270099740.0, 270099756.0, 270099612.0, 270099635.0
50.0, 0.0, 23.0, 270099708.0, 270099758.0, 270099765.0, 270099708.0, 270099731.0
154.0, -1.0, 22.0, 270099741.0, 270099895.0, 270099910.0, 270099740.0, 270099763.0
42.0, 33.0, 56.0, 270099869.0, 270099911.0, 270099916.0, 270099902.0, 270099925.0
162.0, 40.0, 63.0, 270099894.0, 270100056.0, 270100067.0, 270099934.0, 270099957.0
163.0, 120.0, 143.0, 270100052.0, 270100215.0, 270100228.0, 270100172.0, 270100195.0
184.0, 140.0, 163.0, 270100193.0, 270100377.0, 270100384.0, 270100333.0, 270100356.0
46.0, 137.0, 160.0, 270100339.0, 270100385.0, 270100390.0, 270100476.0, 270100499.0
173.0, 143.0, 166.0, 270100365.0, 270100538.0, 270100543.0, 270100508.0, 270100531.0
69.0, 129.0, 152.0, 270100475.0, 270100544.0, 270100550.0, 270100604.0, 270100627.0
62.0, 148.0, 171.0, 270100489.0, 270100551.0, 270100555.0, 270100637.0, 270100660.0
168.0, 134.0, 157.0, 270100535.0, 270100703.0, 270100712.0, 270100669.0, 270100692.0
183.0, 128.0, 151.0, 270100684.0, 270100867.0, 270100875.0, 270100812.0, 270100835.0
199.0, 139.0, 162.0, 270100833.0, 270101032.0, 270101043.0, 270100972.0, 270100995.0
51.0, 138.0, 161.0, 270100994.0, 270101045.0, 270101050.0, 270101132.0, 270101155.0
154.0, 135.0, 158.0, 270101045.0, 270101199.0, 270101209.0, 270101180.0, 270101203.0
181.0, 131.0, 154.0, 270101179.0, 270101360.0, 270101366.0, 270101310.0, 270101333.0
38.0, 139.0, 162.0, 270101330.0, 270101368.0, 270101373.0, 270101469.0, 270101492.0
163.0, 137.0, 160.0, 270101364.0, 270101527.0, 270101538.0, 270101501.0, 270101524.0
61.0, 133.0, 156.0, 270101479.0, 270101540.0, 270101545.0, 270101612.0, 270101635.0
180.0, 136.0, 159.0, 270101508.0, 270101688.0, 270101695.0, 270101644.0, 270101667.0
59.0, 136.0, 159.0, 270101637.0, 270101696.0, 270101703.0, 270101773.0, 270101796.0
186.0, 137.0, 160.0, 270101667.0, 270101853.0, 270101865.0, 270101804.0, 270101827.0
175.0, 139.0, 162.0, 270101842.0, 270102017.0, 270102028.0, 270101981.0, 270102004.0
58.0, 137.0, 160.0, 270101971.0, 270102029.0, 270102034.0, 270102108.0, 270102131.0
180.0, 139.0, 162.0, 270102001.0, 270102181.0, 270102186.0, 270102140.0, 270102163.0
56.0, 138.0, 161.0, 270102131.0, 270102187.0, 270102192.0, 270102269.0, 270102292.0
181.0, 139.0, 162.0, 270102163.0, 270102344.0, 270102354.0, 270102302.0, 270102325.0
50.0, 139.0, 162.0, 270102305.0, 270102355.0, 270102361.0, 270102444.0, 270102467.0
173.0, 140.0, 163.0, 270102336.0, 270102509.0, 270102516.0, 270102476.0, 270102499.0
49.0, 137.0, 160.0, 270102468.0, 270102517.0, 270102524.0, 270102605.0, 270102628.0
175.0, 139.0, 162.0, 270102499.0, 270102674.0, 270102683.0, 270102638.0, 270102661.0
201.0, 144.0, 167.0, 270102636.0, 270102837.0, 270102848.0, 270102780.0, 270102803.0
201.0, 140.0, 163.0, 270102800.0, 270103001.0, 270103006.0, 270102940.0, 270102963.0
78.0, 138.0, 161.0, 270102930.0, 270103008.0, 270103012.0, 270103068.0, 270103091.0
53.0, 141.0, 164.0, 270102960.0, 270103013.0, 270103018.0, 270103101.0, 270103124.0
174.0, 141.0, 164.0, 270102992.0, 270103166.0, 270103175.0, 270103133.0, 270103156.0
196.0, 142.0, 165.0, 270103134.0, 270103330.0, 270103336.0, 270103276.0, 270103299.0
198.0, 140.0, 163.0, 270103296.0, 270103494.0, 270103504.0, 270103436.0, 270103459.0
187.0, 141.0, 164.0, 270103471.0, 270103658.0, 270103669.0, 270103612.0, 270103635.0
187.0, 136.0, 159.0, 270103636.0, 270103823.0, 270103829.0, 270103772.0, 270103795.0
63.0, 133.0, 156.0, 270103768.0, 270103831.0, 270103836.0, 270103901.0, 270103924.0
190.0, 136.0, 159.0, 270103797.0, 270103987.0, 270103997.0, 270103933.0, 270103956.0
63.0, 140.0, 163.0, 270103936.0, 270103999.0, 270104004.0, 270104076.0, 270104099.0
184.0, 141.0, 164.0, 270103967.0, 270104151.0, 270104158.0, 270104108.0, 270104131.0
63.0, 140.0, 163.0, 270104096.0, 270104159.0, 270104165.0, 270104236.0, 270104259.0
188.0, 140.0, 163.0, 270104128.0, 270104316.0, 270104325.0, 270104268.0, 270104291.0
55.0, 140.0, 163.0, 270104272.0, 270104327.0, 270104331.0, 270104412.0, 270104435.0
174.0, 138.0, 161.0, 270104306.0, 270104480.0, 270104490.0, 270104444.0, 270104467.0
63.0, 143.0, 166.0, 270104429.0, 270104492.0, 270104496.0, 270104572.0, 270104595.0
182.0, 142.0, 165.0, 270104463.0, 270104645.0, 270104653.0, 270104605.0, 270104628.0
63.0, 141.0, 164.0, 270104592.0, 270104655.0, 270104659.0, 270104733.0, 270104756.0
183.0, 136.0, 159.0, 270104628.0, 270104811.0, 270104820.0, 270104764.0, 270104787.0
56.0, 143.0, 166.0, 270104765.0, 270104821.0, 270104826.0, 270104908.0, 270104931.0
178.0, 143.0, 166.0, 270104797.0, 270104975.0, 270104981.0, 270104940.0, 270104963.0
57.0, 142.0, 165.0, 270104926.0, 270104983.0, 270104988.0, 270105068.0, 270105091.0
179.0, 141.0, 164.0, 270104960.0, 270105139.0, 270105145.0, 270105101.0, 270105124.0
198.0, 138.0, 161.0, 270105106.0, 270105304.0, 270105316.0, 270105244.0, 270105267.0
200.0, 139.0, 162.0, 270105267.0, 270105467.0, 270105473.0, 270105406.0, 270105429.0
48.0, 138.0, 161.0, 270105426.0, 270105474.0, 270105478.0, 270105564.0, 270105587.0
163.0, 142.0, 165.0, 270105470.0, 270105633.0, 270105638.0, 270105612.0, 270105635.0
197.0, 143.0, 166.0, 270105597.0, 270105794.0, 270105798.0, 270105740.0, 270105763.0
193.0, 137.0, 160.0, 270105764.0, 270105957.0, 270105965.0, 270105901.0, 270105924.0
63.0, 140.0, 163.0, 270105904.0, 270105967.0, 270105972.0, 270106044.0, 270106067.0
187.0, 142.0, 165.0, 270105934.0, 270106121.0, 270106129.0, 270106076.0, 270106099.0
68.0, 142.0, 165.0, 270106062.0, 270106130.0, 270106135.0, 270106204.0, 270106227.0
193.0, 143.0, 166.0, 270106093.0, 270106286.0, 270106293.0, 270106236.0, 270106259.0
181.0, 144.0, 167.0, 270106268.0, 270106449.0, 270106456.0, 270106412.0, 270106435.0
60.0, 142.0, 165.0, 270106398.0, 270106458.0, 270106462.0, 270106540.0, 270106563.0
183.0, 143.0, 166.0, 270106429.0, 270106612.0, 270106618.0, 270106572.0, 270106595.0
61.0, 142.0, 165.0, 270106558.0, 270106619.0, 270106624.0, 270106700.0, 270106723.0
187.0, 142.0, 165.0, 270106590.0, 270106777.0, 270106783.0, 270106732.0, 270106755.0
203.0, 140.0, 163.0, 270106738.0, 270106941.0, 270106946.0, 270106878.0, 270106901.0
54.0, 143.0, 166.0, 270106894.0, 270106948.0, 270106953.0, 270107037.0, 270107060.0
176.0, 141.0, 164.0, 270106927.0, 270107103.0, 270107109.0, 270107068.0, 270107091.0
200.0, 145.0, 168.0, 270107067.0, 270107267.0, 270107273.0, 270107212.0, 270107235.0
205.0, 146.0, 169.0, 270107227.0, 270107432.0, 270107436.0, 270107373.0, 270107396.0
44.0, 140.0, 163.0, 270107393.0, 270107437.0, 270107442.0, 270107533.0, 270107556.0
167.0, 135.0, 158.0, 270107429.0, 270107596.0, 270107601.0, 270107564.0, 270107587.0
71.0, 145.0, 168.0, 270107531.0, 270107602.0, 270107607.0, 270107676.0, 270107699.0
197.0, 144.0, 167.0, 270107564.0, 270107761.0, 270107766.0, 270107708.0, 270107731.0
202.0, 145.0, 168.0, 270107724.0, 270107926.0, 270107933.0, 270107869.0, 270107892.0
52.0, 134.0, 157.0, 270107882.0, 270107934.0, 270107939.0, 270108016.0, 270108039.0
174.0, 129.0, 152.0, 270107917.0, 270108091.0, 270108097.0, 270108046.0, 270108069.0
194.0, 144.0, 167.0, 270108060.0, 270108254.0, 270108259.0, 270108204.0, 270108227.0
70.0, 141.0, 164.0, 270108191.0, 270108261.0, 270108265.0, 270108332.0, 270108355.0
39.0, 137.0, 160.0, 270108227.0, 270108266.0, 270108271.0, 270108364.0, 270108387.0
165.0, 142.0, 165.0, 270108254.0, 270108419.0, 270108428.0, 270108396.0, 270108419.0
66.0, 145.0, 168.0, 270108363.0, 270108429.0, 270108433.0, 270108508.0, 270108531.0
184.0, 141.0, 164.0, 270108399.0, 270108583.0, 270108590.0, 270108540.0, 270108563.0
70.0, 148.0, 171.0, 270108521.0, 270108591.0, 270108596.0, 270108669.0, 270108692.0
191.0, 145.0, 168.0, 270108556.0, 270108747.0, 270108754.0, 270108701.0, 270108724.0
50.0, 139.0, 162.0, 270108706.0, 270108756.0, 270108761.0, 270108845.0, 270108868.0
178.0, 141.0, 164.0, 270108735.0, 270108913.0, 270108920.0, 270108876.0, 270108899.0
61.0, 144.0, 167.0, 270108860.0, 270108921.0, 270108926.0, 270109004.0, 270109027.0
184.0, 143.0, 166.0, 270108893.0, 270109077.0, 270109082.0, 270109036.0, 270109059.0
58.0, 139.0, 162.0, 270109026.0, 270109084.0, 270109089.0, 270109165.0, 270109188.0
172.0, 144.0, 167.0, 270109069.0, 270109241.0, 270109247.0, 270109213.0, 270109236.0
45.0, 139.0, 162.0, 270109203.0, 270109248.0, 270109253.0, 270109342.0, 270109365.0
174.0, 142.0, 165.0, 270109231.0, 270109405.0, 270109412.0, 270109373.0, 270109396.0
56.0, 143.0, 166.0, 270109358.0, 270109414.0, 270109418.0, 270109501.0, 270109524.0
180.0, 142.0, 165.0, 270109390.0, 270109570.0, 270109575.0, 270109532.0, 270109555.0
72.0, 140.0, 163.0, 270109504.0, 270109576.0, 270109580.0, 270109644.0, 270109667.0
200.0, 142.0, 165.0, 270109534.0, 270109734.0, 270109741.0, 270109676.0, 270109699.0
208.0, 144.0, 167.0, 270109692.0, 270109900.0, 270109907.0, 270109836.0, 270109859.0
51.0, 139.0, 162.0, 270109857.0, 270109908.0, 270109913.0, 270109996.0, 270110019.0
160.0, 141.0, 164.0, 270109903.0, 270110063.0, 270110075.0, 270110044.0, 270110067.0
195.0, 137.0, 160.0, 270110036.0, 270110231.0, 270110242.0, 270110173.0, 270110196.0
205.0, 140.0, 163.0, 270110192.0, 270110397.0, 270110406.0, 270110332.0, 270110355.0
74.0, 142.0, 165.0, 270110334.0, 270110408.0, 270110413.0, 270110476.0, 270110499.0
196.0, 143.0, 166.0, 270110365.0, 270110561.0, 270110572.0, 270110508.0, 270110531.0
200.0, 142.0, 165.0, 270110526.0, 270110726.0, 270110738.0, 270110668.0, 270110691.0
182.0, 137.0, 160.0, 270110709.0, 270110891.0, 270110901.0, 270110846.0, 270110869.0
72.0, 143.0, 166.0, 270110830.0, 270110902.0, 270110907.0, 270110973.0, 270110996.0
193.0, 140.0, 163.0, 270110864.0, 270111057.0, 270111063.0, 270111004.0, 270111027.0
73.0, 141.0, 164.0, 270110992.0, 270111065.0, 270111069.0, 270111133.0, 270111156.0
197.0, 139.0, 162.0, 270111025.0, 270111222.0, 270111231.0, 270111164.0, 270111187.0
67.0, 142.0, 165.0, 270111166.0, 270111233.0, 270111237.0, 270111308.0, 270111331.0
186.0, 139.0, 162.0, 270111201.0, 270111387.0, 270111394.0, 270111340.0, 270111363.0
72.0, 146.0, 169.0, 270111323.0, 270111395.0, 270111400.0, 270111469.0, 270111492.0
195.0, 143.0, 166.0, 270111358.0, 270111553.0, 270111562.0, 270111501.0, 270111524.0
58.0, 138.0, 161.0, 270111506.0, 270111564.0, 270111568.0, 270111644.0, 270111667.0
185.0, 142.0, 165.0, 270111534.0, 270111719.0, 270111729.0, 270111676.0, 270111699.0
70.0, 143.0, 166.0, 270111661.0, 270111731.0, 270111735.0, 270111804.0, 270111827.0
192.0, 144.0, 167.0, 270111692.0, 270111884.0, 270111894.0, 270111836.0, 270111859.0
69.0, 139.0, 162.0, 270111826.0, 270111895.0, 270111899.0, 270111965.0, 270111988.0
197.0, 144.0, 167.0, 270111852.0, 270112049.0, 270112060.0, 270111996.0, 270112019.0
54.0, 135.0, 158.0, 270112007.0, 270112061.0, 270112066.0, 270112142.0, 270112165.0
176.0, 136.0, 159.0, 270112038.0, 270112214.0, 270112227.0, 270112174.0, 270112197.0
64.0, 136.0, 159.0, 270112164.0, 270112228.0, 270112233.0, 270112300.0, 270112323.0
189.0, 141.0, 164.0, 270112191.0, 270112380.0, 270112392.0, 270112332.0, 270112355.0
59.0, 142.0, 165.0, 270112334.0, 270112393.0, 270112398.0, 270112476.0, 270112499.0
178.0, 142.0, 165.0, 270112367.0, 270112545.0, 270112557.0, 270112509.0, 270112532.0
66.0, 144.0, 167.0, 270112492.0, 270112558.0, 270112563.0, 270112636.0, 270112659.0
184.0, 142.0, 165.0, 270112526.0, 270112710.0, 270112720.0, 270112668.0, 270112691.0
68.0, 143.0, 166.0, 270112654.0, 270112722.0, 270112726.0, 270112797.0, 270112820.0
192.0, 144.0, 167.0, 270112684.0, 270112876.0, 270112888.0, 270112828.0, 270112851.0
62.0, 144.0, 167.0, 270112828.0, 270112890.0, 270112894.0, 270112972.0, 270112995.0
182.0, 145.0, 168.0, 270112860.0, 270113042.0, 270113051.0, 270113005.0, 270113028.0
64.0, 143.0, 166.0, 270112989.0, 270113053.0, 270113058.0, 270113132.0, 270113155.0
188.0, 145.0, 168.0, 270113019.0, 270113207.0, 270113213.0, 270113164.0, 270113187.0
207.0, 144.0, 167.0, 270113165.0, 270113372.0, 270113382.0, 270113309.0, 270113332.0
51.0, 136.0, 159.0, 270113333.0, 270113384.0, 270113388.0, 270113469.0, 270113492.0
174.0, 139.0, 162.0, 270113364.0, 270113538.0, 270113547.0, 270113503.0, 270113526.0
62.0, 143.0, 166.0, 270113486.0, 270113548.0, 270113554.0, 270113629.0, 270113652.0
171.0, 144.0, 167.0, 270113532.0, 270113703.0, 270113709.0, 270113676.0, 270113699.0
207.0, 143.0, 166.0, 270113661.0, 270113868.0, 270113877.0, 270113804.0, 270113827.0
60.0, 145.0, 168.0, 270113819.0, 270113879.0, 270113883.0, 270113964.0, 270113987.0
180.0, 143.0, 166.0, 270113853.0, 270114033.0, 270114038.0, 270113996.0, 270114019.0
68.0, 136.0, 159.0, 270113972.0, 270114040.0, 270114045.0, 270114108.0, 270114131.0
195.0, 137.0, 160.0, 270114003.0, 270114198.0, 270114206.0, 270114140.0, 270114163.0
201.0, 139.0, 162.0, 270114162.0, 270114363.0, 270114368.0, 270114301.0, 270114324.0
114.0, 141.0, 164.0, 270114255.0, 270114369.0, 270114374.0, 270114396.0, 270114419.0
196.0, 143.0, 166.0, 270114333.0, 270114529.0, 270114540.0, 270114476.0, 270114499.0
198.0, 141.0, 164.0, 270114495.0, 270114693.0, 270114700.0, 270114636.0, 270114659.0
199.0, 138.0, 161.0, 270114660.0, 270114859.0, 270114869.0, 270114798.0, 270114821.0
73.0, 143.0, 166.0, 270114797.0, 270114870.0, 270114875.0, 270114940.0, 270114963.0
190.0, 140.0, 163.0, 270114832.0, 270115022.0, 270115028.0, 270114972.0, 270114995.0
70.0, 140.0, 163.0, 270114960.0, 270115030.0, 270115035.0, 270115100.0, 270115123.0
198.0, 144.0, 167.0, 270114988.0, 270115186.0, 270115195.0, 270115132.0, 270115155.0
63.0, 142.0, 165.0, 270115134.0, 270115197.0, 270115202.0, 270115276.0, 270115299.0
187.0, 143.0, 166.0, 270115165.0, 270115352.0, 270115363.0, 270115308.0, 270115331.0
70.0, 141.0, 164.0, 270115295.0, 270115365.0, 270115369.0, 270115436.0, 270115459.0
189.0, 138.0, 161.0, 270115330.0, 270115519.0, 270115524.0, 270115468.0, 270115491.0
102.0, 141.0, 164.0, 270115423.0, 270115525.0, 270115530.0, 270115564.0, 270115587.0
77.0, 144.0, 167.0, 270115453.0, 270115530.0, 270115535.0, 270115597.0, 270115620.0
200.0, 142.0, 165.0, 270115486.0, 270115686.0, 270115696.0, 270115628.0, 270115651.0
68.0, 143.0, 166.0, 270115630.0, 270115698.0, 270115703.0, 270115773.0, 270115796.0
192.0, 143.0, 166.0, 270115661.0, 270115853.0, 270115859.0, 270115804.0, 270115827.0
99.0, 139.0, 162.0, 270115761.0, 270115860.0, 270115865.0, 270115900.0, 270115923.0
199.0, 142.0, 165.0, 270115822.0, 270116021.0, 270116031.0, 270115964.0, 270115987.0
64.0, 140.0, 163.0, 270115969.0, 270116033.0, 270116037.0, 270116109.0, 270116132.0
183.0, 137.0, 160.0, 270116004.0, 270116187.0, 270116193.0, 270116141.0, 270116164.0
121.0, 133.0, 156.0, 270116073.0, 270116194.0, 270116200.0, 270116206.0, 270116229.0
66.0, 134.0, 157.0, 270116135.0, 270116201.0, 270116207.0, 270116269.0, 270116292.0
