time_ms,rtt_ms,min_rtt_ms,predicted_queue_bytes,bucket_size_bytes
10940291249,1.2207,0.350952,347.031,4200
10940291436,1.2207,0.350952,347.031,4200
10940292154,1.2207,0.350952,347.031,4200
10940292280,0.88501,0.350952,213.089,4200
10940293545,0.396729,0.396729,0,4200
10940293562,0.396729,0.396729,0,4200
10940294155,0.396729,0.396729,0,4200
10940294874,1.15967,0.396729,304.413,4200
10940295484,1.15967,0.396729,304.413,4200
10940295999,0.671387,0.396729,134.308,4200
10940296546,1.37329,0.396729,477.539,4200
10940296875,1.37329,0.396729,477.539,4200
10940297515,0.793457,0.396729,194,4200
10940298248,0.793457,0.396729,194,4200
10940298624,0.259399,0.259399,0,4200
10940299420,0.564575,0.259399,149.231,4200
10940299701,0.564575,0.259399,149.231,4200
10940300265,0.564575,0.259399,149.231,4200
10940300297,2.44141,0.259399,1067,4200
10940300905,0.930786,0.259399,390.747,4200
10940301531,0.930786,0.259399,390.747,5400
10940301655,1.15967,0.259399,523.956,6600
10940302234,1.15967,0.259399,523.956,7800
10940302343,2.44141,0.259399,1269.93,9000
10940303201,2.19727,0.259399,1156.91,10200
10940303623,2.19727,0.259399,1156.91,11400
10940304295,0.427246,0.259399,107.925,12600
10940304764,0.427246,0.259399,107.925,13800
10940305357,0.473022,0.259399,145.477,15000
10940305921,0.473022,0.259399,180.084,16200
10940305998,0.259399,0.259399,0,16200
10940307076,0.259399,0.259399,0,81.7383
10940307311,0.900269,0.259399,540.253,1281.74
10940307874,1.54114,0.259399,1080.51,2481.74
10940308327,1.54114,0.259399,1080.51,3681.74
10940308921,0.167847,0.167847,0,81.7383
10940309296,0.167847,0.167847,0,81.7383
10940310342,0.167847,0.167847,0,81.7383
10940310406,0.793457,0.167847,527.39,1281.74
10940310998,1.28174,0.167847,939.011,2481.74
10940311139,1.28174,0.167847,939.011,3681.74
10940311593,2.15149,0.167847,1672.21,4881.74
10940311780,2.15149,0.167847,1672.21,6081.74
10940312546,2.15149,0.167847,1672.21,7281.74
10940312998,0.732422,0.167847,475.937,8481.74
10940313968,0.457764,0.167847,244.4,9681.74
10940315264,2.34985,0.167847,1839.43,10881.7
10940315999,2.34985,0.167847,1839.43,12081.7
10940316249,0.549316,0.167847,321.579,13281.7
10940316780,0.167847,0.167847,0,81.7383
10940317218,0.167847,0.167847,0,81.7383
10940317983,0.152588,0.152588,0,81.7383
10940318077,0.152588,0.152588,0,81.7383
10940318686,0.0305176,0.0305176,0,81.7383
10940319374,0.0305176,0.0305176,0,81.7383
10940319452,1.17493,0.0305176,964.737,1281.74
10940320029,0.0610352,0.0305176,25.7263,1240.87
10940320406,0.0610352,0.0305176,25.7263,2440.87
10940320937,0.0610352,0.0305176,25.7263,3640.87
10940321030,1.00708,0.0305176,823.242,4840.87
10940321749,0.732422,0.0305176,591.705,6040.87
10940322062,0.732422,0.0305176,591.705,7240.87
10940322829,2.13623,0.0305176,1775.12,8440.87
10940322844,2.13623,0.0305176,1775.12,9640.87
10940323499,0.869751,0.0305176,707.474,10840.9
10940324373,0.411987,0.0305176,321.579,12040.9
10940324889,0.411987,0.0305176,321.579,12040.9
10940325281,0.778198,0.0305176,602.631,13240.9
10940325826,0.686646,0.0305176,528.839,14440.9
10940326327,0.686646,0.0305176,528.839,15640.9
10940326873,0.686646,0.0305176,528.839,16840.9
10940327186,1.54114,0.0305176,1220.58,16840.9
10940327936,1.34277,0.0305176,1060.3,16840.9
10940328202,1.34277,0.0305176,1060.3,16840.9
10940329405,0.839233,0.0610352,628.784,16840.9
10940329437,0.839233,0.0610352,628.784,16840.9
10940330499,1.15967,0.0610352,885.498,16840.9
10940330562,1.15967,0.0610352,885.498,16840.9
10940331296,1.15967,0.411987,602.631,16840.9
10940331328,0.88501,0.411987,381.256,16840.9
10940331843,0.88501,0.411987,381.256,16840.9
10940332421,0.88501,0.411987,381.256,16840.9
10940332733,6.48499,0.411987,4894.84,16840.9
10940333342,6.19507,0.411987,4661.16,16840.9
10940333390,6.19507,0.411987,4661.16,16840.9
10940334124,6.19507,0.411987,4661.16,16840.9
10940334217,0.671387,0.411987,209.076,16840.9
10940335218,0.671387,0.671387,0,16840.9
10940335577,0.671387,0.671387,0,16840.9
10940336421,1.66321,0.671387,799.408,16840.9
10940336530,1.66321,0.671387,799.408,16840.9
10940337046,1.93787,0.671387,1020.78,16840.9
10940338030,1.93787,0.671387,1020.78,16840.9
10940338374,0.106812,0.106812,0,16840.9
10940339281,0.106812,0.106812,0,16840.9
10940339421,0.961304,0.106812,695.557,16840.9
10940340453,0.778198,0.106812,565.979,16840.9
10940340546,0.778198,0.106812,565.979,16840.9
10940341671,0.62561,0.106812,437.347,16840.9
10940341781,0.62561,0.106812,437.347,16840.9
10940342530,0.62561,0.106812,437.347,16840.9
10940342874,1.09863,0.106812,836.105,16840.9
10940343656,1.09863,0.106812,836.105,16840.9
10940343687,0.946045,0.106812,707.474,16840.9
10940344499,0.946045,0.106812,707.474,16840.9
10940345062,0.946045,0.106812,707.474,16840.9
10940345077,0.656128,0.106812,463.074,16840.9
10940345890,0.656128,0.106812,463.074,16840.9
10940346577,0.350952,0.106812,205.811,16840.9
10940346906,0.350952,0.106812,205.811,16840.9
10940347343,1.26648,0.106812,977.6,16840.9
10940348295,1.26648,0.106812,977.6,16840.9
10940350014,0.930786,0.350952,467.346,16840.9
10940350436,0.930786,0.350952,467.346,16840.9
10940350796,1.11389,0.350952,614.929,16840.9
10940351375,1.11389,0.350952,614.929,16840.9
10940351858,1.12915,0.350952,627.228,16840.9
10940352421,1.12915,0.350952,627.228,16840.9
10940352718,1.297,0.350952,762.512,16840.9
10940353296,1.297,0.350952,765.35,16840.9
10940353499,1.28174,0.350952,753.006,16840.9
10940354046,1.28174,0.350952,760.452,16840.9
10940356875,0.839233,0.350952,411.621,16840.9
10940357953,0.839233,0.839233,0,16840.9
10940358342,0.991821,0.839233,128.632,16840.9
10940358874,0.991821,0.839233,128.632,16840.9
10940359155,0.793457,0.793457,0,16840.9
10940359593,0.793457,0.793457,0,16840.9
10940360406,0.778198,0.778198,0,16840.9
10940360876,0.778198,0.778198,0,16840.9
10940361280,0.411987,0.411987,0,16840.9
10940361686,0.411987,0.411987,0,16840.9
10940362499,0.411987,0.411987,0,16840.9
10940362593,1.26648,0.411987,720.337,16840.9
10940363046,1.26648,0.411987,720.337,16840.9
10940363530,0.869751,0.411987,385.895,16840.9
10940363656,0.869751,0.411987,385.895,16840.9
10940365001,2.33459,0.411987,1620.76,16840.9
10940365140,2.33459,0.411987,1620.76,16840.9
10940365579,1.60217,0.411987,1003.33,16840.9
10940366281,1.60217,0.411987,1003.33,16840.9
10940366407,1.57166,0.411987,977.6,16840.9
10940366844,1.57166,0.411987,977.6,16840.9
10940367125,0.808716,0.411987,334.442,16840.9
10940367656,0.808716,0.411987,334.442,16840.9
10940368124,0.976562,0.411987,475.937,16840.9
10940368187,0.976562,0.411987,475.937,16840.9
10940368968,0.976562,0.411987,475.937,16840.9
10940369421,0.473022,0.411987,51.4526,16840.9
10940370327,0.473022,0.411987,49.1943,16840.9
10940370546,1.23596,0.411987,664.124,16840.9
10940371453,1.23596,0.411987,679.779,16840.9
10940371999,0.747681,0.411987,276.947,16840.9
10940372124,0.747681,0.411987,276.947,16840.9
10940372781,0.747681,0.473022,226.593,16840.9
10940372875,0.839233,0.473022,302.124,16840.9
10940373390,0.839233,0.473022,302.124,16840.9
10940373577,0.778198,0.473022,251.77,16840.9
10940374062,0.778198,0.473022,251.77,16840.9
10940374547,1.37329,0.473022,742.722,16840.9
10940374983,1.37329,0.473022,742.722,16840.9
10940375219,1.93787,0.473022,1234.86,16840.9
10940410767,0.823975,0.823975,0,12000
10940410937,0.823975,0.823975,0,12000
10940411719,0.701904,0.701904,0,12000
10940412124,0.701904,0.701904,0,12000
10940413218,0.701904,0.701904,0,12000
10940413250,0.534058,0.534058,0,12000
10940413766,0.534058,0.534058,0,12000
10940414329,1.57166,0.534058,132.812,12000
10940414374,1.57166,0.534058,132.812,12000
10940414937,1.57166,0.534058,132.812,12000
10940415328,1.41907,0.534058,122.131,12000
10940416064,1.2207,0.534058,94.7571,12000
10940416578,0.411987,0.411987,0,12000
10940417532,0.411987,0.411987,0,12000
10940418578,0.595093,0.411987,28.0151,12000
10940420000,1.31226,0.411987,144.943,12000
10940420860,0.778198,0.411987,63.7207,12000
10940422063,1.28174,0.411987,163.513,12000
10940422360,1.28174,0.411987,158.295,13200
10940423078,0.930786,0.411987,94.4214,6600
10940423187,0.930786,0.411987,94.4214,3300
10940423437,0.930786,0.411987,102.203,2250
10940424032,0.793457,0.411987,75.1495,1725
10940424671,0.793457,0.411987,80.8716,1200
10940425374,0.976562,0.411987,128.159,1200
10940425531,0.976562,0.411987,128.159,1200
10940425860,0.976562,0.411987,128.159,2400
10940427453,1.15967,0.411987,195.892,3600
10940427891,1.15967,0.595093,147.919,3600
10940428765,0.198364,0.198364,0,3600
10940429156,0.198364,0.198364,0,3600
10940429766,0.198364,0.198364,0,3600
10940429813,0.213623,0.198364,3.9978,3600
10940430579,0.213623,0.198364,3.9978,3600
10940431312,0.854492,0.198364,171.906,3600
10940432015,0.854492,0.198364,171.906,3600
10940432078,0.762939,0.198364,147.919,3600
10940432812,0.762939,0.198364,197.601,3600
10940433078,0.671387,0.198364,165.558,3600
10940433312,0.671387,0.198364,165.558,3600
10940433969,0.671387,0.198364,192.52,3600
10940434203,0.900269,0.198364,285.675,3600
10940607752,0.671387,0.671387,0,12000
10940608221,0.671387,0.671387,0,12000
10940608533,0.488281,0.488281,0,12000
10940608831,0.488281,0.488281,0,6000
10940608925,0.488281,0.488281,0,6000
10940609706,0.778198,0.488281,28.9917,6000
10940610128,0.778198,0.488281,28.9917,6000
10940610862,1.49536,0.488281,107.758,6000
10940611253,1.49536,0.488281,107.758,6000
10940611456,1.49536,0.488281,116.821,3000
10940611487,0.534058,0.488281,5.31006,3000
10940612692,0.534058,0.488281,5.72205,3000
10940612925,0.244141,0.244141,0,93.457
10940613487,0.411987,0.244141,21.8201,1293.46
10940613737,0.411987,0.244141,21.8201,1246.73
10940614362,1.02234,0.244141,101.166,1223.36
10940615284,1.54114,0.244141,182.877,2423.36
10940615908,0.534058,0.244141,44.0674,2423.36
10940616440,0.595093,0.244141,53.3447,2423.36
10940616580,0.595093,0.244141,53.3447,2423.36
10940617831,0.762939,0.244141,80.9326,2423.36
10940619175,1.26648,0.244141,172.775,3623.36
10940619940,1.26648,0.244141,186.066,3623.36
10940620284,1.28174,0.244141,188.843,4823.36
10940620877,1.28174,0.244141,204.407,3011.68
10940621315,1.09863,0.244141,168.335,2105.84
10940622112,1.09863,0.244141,171.753,1652.92
10940622800,0.762939,0.244141,112.061,1200
10940623112,0.762939,0.411987,75.8057,2400
10940623690,0.762939,0.411987,81.7719,2400
10940623737,0.762939,0.411987,81.7719,3600
10940624268,1.69373,0.534058,270.203,3600
10940624753,1.69373,0.534058,272.522,3600
10940625440,0.595093,0.534058,14.3433,3600
10940625988,0.701904,0.595093,25.1007,3600
10940626252,0.701904,0.595093,25.1007,3600
10940752114,0.274658,0.274658,0,12000
10940752302,0.274658,0.274658,0,12000
10940752817,0.274658,0.274658,0,12000
10940753364,1.43433,0.274658,149.597,12000
10940753615,1.43433,0.274658,149.597,12000
10940754317,1.43433,0.274658,149.597,12000
10940754739,0.50354,0.274658,30.899,12000
10940755489,1.02234,0.274658,103.18,12000
10940755551,1.02234,0.274658,103.18,12000
10940756521,1.25122,0.274658,146.484,12000
10940756943,1.25122,0.274658,815.43,12000
10940757395,0.701904,0.274658,356.75,12000
10940757614,0.701904,0.274658,356.75,12000
10940758661,0.701904,0.274658,356.75,12000
10940758802,0.671387,0.274658,331.268,12000
10940759239,0.671387,0.274658,331.268,12000
10940759458,0.671387,0.274658,331.268,12000
10940759614,0.62561,0.274658,293.045,12000
10940760271,1.63269,0.274658,1133.96,12000
10940760926,1.63269,0.274658,1133.96,12000
10940761739,1.63269,0.274658,1133.96,12000
10940761755,0.534058,0.274658,216.599,12000
10940762239,0.534058,0.274658,209.076,12000
10940762709,0.244141,0.244141,0,12000
10940762912,0.244141,0.244141,0,12000
10940763505,0.244141,0.244141,0,12000
10940763740,1.15967,0.244141,737.915,12000
10940764301,0.976562,0.244141,590.332,12000
10940765021,0.976562,0.244141,590.332,12000
10940765161,1.40381,0.244141,934.692,12000
10940765271,1.40381,0.244141,934.692,12000
10940766489,0.930786,0.244141,553.436,12000
10940766521,0.930786,0.244141,553.436,12000
10940767209,0.930786,0.244141,553.436,12000
10940767489,0.473022,0.244141,184.479,12000
10940768692,0.473022,0.244141,184.479,12000
10940768832,0.62561,0.244141,307.465,12000
10941130683,1.00708,1.00708,0,12000
10941131027,1.00708,1.00708,0,12000
10941131246,1.00708,1.00708,0,12000
10941132246,1.00708,1.00708,0,12000
10941132606,1.00708,1.00708,0,12000
10941133246,1.00708,1.00708,0,12000
10941133277,1.00708,1.00708,0,12000
10941134417,1.00708,1.00708,0,12000
10941134684,1.00708,1.00708,0,12000
10941135293,1.00708,1.00708,0,12000
10941135887,1.00708,1.00708,0,12000
10941136715,1.00708,1.00708,0,12000
10941136918,0.946045,0.946045,0,12000
10941137262,0.946045,0.946045,0,12000
10941137402,0.946045,0.946045,0,12000
10941138184,0.946045,0.946045,0,12000
10941138715,0.946045,0.946045,0,12000
10941139684,0.946045,0.946045,0,12000
10941140214,0.946045,0.946045,0,12000
10941140495,0.946045,0.946045,0,12000
10941140495,0.549316,0.549316,0,12000
10941141465,0.549316,0.549316,0,12000
10941141574,0.549316,0.549316,0,12000
10941142074,0.549316,0.549316,0,12000
10941142152,0.549316,0.549316,0,12000
10941143013,1.49536,0.549316,797.516,12000
10941143277,1.49536,0.549316,797.516,12000
10941143605,1.49536,0.549316,797.516,12000
10941144418,1.49536,0.549316,797.516,12000
10941144652,1.49536,0.549316,797.516,12000
10941145292,1.49536,0.549316,797.516,13200
10941146152,1.49536,0.549316,784.271,13200
10941146418,1.49536,0.549316,784.271,14400
10941147417,1.49536,0.549316,784.271,14400
10941147918,1.49536,0.549316,784.271,14400
10941148355,1.49536,0.549316,784.271,14400
10941148683,1.49536,0.549316,784.271,14400
10941148870,1.23596,0.549316,569.229,14400
10941149230,1.23596,0.549316,569.229,14400
10941149417,1.23596,0.549316,569.229,14400
10941149839,1.23596,0.549316,569.229,14400
10941150434,1.23596,0.549316,519.104,14400
10941150590,1.23596,0.549316,519.104,14400
10941151121,1.23596,0.549316,519.104,14400
10941151247,1.23596,0.549316,519.104,14400
10941151996,1.23596,0.549316,522.537,14400
10941152090,1.23596,0.549316,522.537,14400
10941152512,1.67847,1.23596,344.711,14400
10941152621,1.67847,1.23596,344.711,14400
10941152933,1.67847,1.23596,344.711,14400
10941153262,1.67847,1.23596,344.711,14400
10941154245,1.67847,1.23596,358.871,15600
10941154433,1.67847,1.23596,371.262,16800
10941155216,1.67847,1.23596,371.262,18000
10941155590,1.67847,1.23596,373.032,18000
10941155887,1.67847,1.23596,373.032,18000
10941156715,1.67847,1.23596,373.032,18000
10941156839,1.67847,1.23596,373.032,18000
10941157511,1.67847,1.23596,373.032,18000
10941158324,1.67847,1.23596,373.032,18000
10941158903,1.67847,1.23596,373.032,18000
10941159058,1.67847,1.23596,373.032,18000
10941159401,0.518799,0.518799,0,19200
10941159636,0.518799,0.518799,0,19200
10941159777,0.518799,0.518799,0,20400
10941160324,0.518799,0.518799,0,20400
10941160402,0.518799,0.518799,0,20400
10941161527,0.518799,0.518799,0,20400
10941161636,0.518799,0.518799,0,20400
10941162746,0.518799,0.518799,0,20400
10941162996,0.518799,0.518799,0,21600
10941163668,0.518799,0.518799,0,21600
10941164136,0.518799,0.518799,0,22800
10941164699,0.518799,0.518799,0,22800
10942052419,0.701904,0.701904,0,12000
10942053107,0.701904,0.701904,0,12000
10942053137,0.671387,0.671387,0,12000
10942054543,0.808716,0.671387,13.1836,12000
10942055309,1.32751,0.671387,68.2373,12000
10942055980,1.11389,0.671387,49.5605,12000
10942057512,0.946045,0.671387,33.2336,6000
10942058107,1.52588,0.671387,111.938,6000
10942059496,1.52588,0.671387,120.483,7200
10942059512,0.717163,0.671387,6.45447,7200
10942060404,1.38855,0.671387,109.726,7200
10942061403,0.411987,0.411987,0,7200
10942062200,0.38147,0.38147,0,7200
10942062856,0.442505,0.38147,9.82666,7200
10942063934,0.610352,0.38147,39.8254,3600
10942064637,0.854492,0.38147,82.3059,3600
10942064825,0.854492,0.38147,88.9282,3600
10942065700,0.38147,0.38147,0,31.8604
10942067200,1.00708,0.38147,148.27,1231.86
10942067764,1.31226,0.38147,238.281,1200
10942068356,0.473022,0.38147,23.4375,1200
10942068935,0.823975,0.38147,121.246,1200
10942070685,0.839233,0.38147,125.885,2400
10942071700,0.839233,0.38147,125.885,3600
10942072029,0.839233,0.38147,140.991,3600
10942072091,0.564575,0.38147,56.3965,3600
10942072810,0.549316,0.38147,51.6968,3600
10942072903,0.549316,0.38147,51.6968,3600
10942073543,0.106812,0.106812,0,3600
10942073935,0.106812,0.106812,0,3600
10942074669,1.02234,0.106812,281.982,3600
10942075262,1.02234,0.106812,281.982,3600
10942075280,1.02234,0.106812,281.982,3600
10942075435,0.717163,0.106812,187.988,3600
10942076264,0.717163,0.106812,187.988,3600
10942076294,0.839233,0.106812,225.586,3600
10942077700,0.839233,0.106812,263.672,3600
10942077700,1.84631,0.106812,263.672,3600
10942165624,1.02234,1.02234,0,12000
10942166218,0.869751,0.869751,0,12000
10942166780,0.869751,0.869751,0,12000
10942167655,0.869751,0.869751,0,12000
10942167983,0.869751,0.869751,0,12000
10942168593,0.671387,0.671387,0,12000
10942168625,0.671387,0.671387,0,12000
10942169499,0.671387,0.671387,0,12000
10942169858,1.08337,0.671387,52.7344,12000
10942170483,0.88501,0.671387,27.3438,12000
10942170499,0.88501,0.671387,27.3438,12000
10942171359,0.793457,0.671387,16.8457,12000
10942171467,0.793457,0.671387,16.8457,12000
10942172233,0.488281,0.488281,0,12000
10942173531,1.0376,0.488281,86.792,12000
10942174405,0.289917,0.289917,0,12000
10942175937,1.35803,0.289917,187.988,12000
10942176952,0.0915527,0.0915527,0,12000
10942178171,0.900269,0.0915527,157.7,12000
10942179624,0.335693,0.0915527,51.2695,6000
10942180405,0.50354,0.0915527,93.5211,3600
10942181061,1.17493,0.0915527,264.343,2400
10942181937,0.808716,0.0915527,189.331,1200
10942183186,0.915527,0.0915527,233.185,1200
10942184452,0.808716,0.0915527,210.846,2400
10942185468,0.869751,0.0915527,228.79,3600
10942186437,0.183105,0.0915527,26.9165,4800
10942187499,0.717163,0.183105,157.013,4800
10942188124,1.05286,0.183105,255.707,4800
10942188921,1.05286,0.183105,320.938,4800
10942189312,0.183105,0.183105,0,4800
10942189859,0.183105,0.183105,0,4800
10942190358,0.244141,0.183105,22.522,4800
10942191031,0.244141,0.183105,22.522,4800
10942191531,0.289917,0.183105,39.4135,4800
10942192406,0.289917,0.183105,39.4135,4800
10942192983,0.854492,0.183105,247.742,4800
10942193093,0.854492,0.183105,247.742,6000
10942193781,0.793457,0.183105,351.562,6000
10942194499,0.793457,0.183105,351.562,6000
10942195108,0.793457,0.183105,514.526,7200
10942195280,0.518799,0.183105,282.99,8400
10942196234,0.518799,0.183105,282.99,9600
10942196594,0.12207,0.12207,0,186.548
10942197312,0.12207,0.12207,0,186.548
10942197578,0.823975,0.12207,591.705,1386.55
10942198281,0.823975,0.12207,591.705,2586.55
10942198906,0.823975,0.12207,591.705,3786.55
10942198952,0.106812,0.106812,0,186.548
10942199561,0.106812,0.106812,0,186.548
10942199782,0.686646,0.106812,488.8,1386.55
10942200202,0.686646,0.106812,488.8,2586.55
10942201124,0.473022,0.106812,308.716,3786.55
10942201671,0.473022,0.106812,308.716,4986.55
10942202280,0.473022,0.106812,308.716,6186.55
10942202297,1.06812,0.106812,810.379,7386.55
10942203234,1.06812,0.106812,810.379,8586.55
10942203500,1.06812,0.106812,810.379,9786.55
10942204609,1.06812,0.106812,774.811,10986.5
10942204984,0.778198,0.106812,541.138,12186.5
10942205782,0.778198,0.106812,541.138,13386.5
10942206359,1.28174,0.106812,946.991,14586.5
10942206656,1.28174,0.106812,946.991,15786.5
10942207406,0.671387,0.106812,455.048,16986.5
10942207703,0.671387,0.106812,455.048,16986.5
10942208203,0.610352,0.106812,405.853,16986.5
10942208233,0.610352,0.106812,405.853,16986.5
10942208859,0.610352,0.106812,405.853,16986.5
10942209108,0.228882,0.106812,98.3887,16986.5
10942210265,0.228882,0.228882,0,16986.5
10942210421,0.747681,0.228882,418.152,16986.5
10942211157,0.747681,0.228882,418.152,16986.5
10942211453,1.52588,0.228882,1045.38,16986.5
10942212062,0.106812,0.106812,0,16986.5
10942212360,0.106812,0.106812,0,16986.5
10942213312,0.0305176,0.0305176,0,16986.5
10942213749,0.0305176,0.0305176,0,16986.5
10942213874,0.152588,0.0305176,98.3887,16986.5
10942215031,0.152588,0.0305176,102.905,16986.5
10942215062,0.854492,0.0305176,694.611,16986.5
10942216265,0.854492,0.0305176,694.611,16986.5
10942216562,0.808716,0.0305176,656.021,16986.5
10942217095,0.808716,0.0305176,656.021,16986.5
10942217531,0.50354,0.0305176,398.758,16986.5
10942217859,0.50354,0.0305176,398.758,16986.5
10942218532,1.19019,0.0305176,977.6,16986.5
10942219031,1.19019,0.0305176,876.709,16986.5
10942219562,0.350952,0.0305176,242.249,16986.5
10942220234,0.900269,0.0305176,673.187,16986.5
10942220280,0.900269,0.0305176,673.187,16986.5
10942220906,0.534058,0.0305176,398.804,16986.5
10942221452,0.534058,0.0305176,398.804,16986.5
10942222189,0.869751,0.0305176,671.387,16986.5
10942222405,0.869751,0.0305176,671.387,16986.5
10942223188,0.869751,0.0305176,678.101,16986.5
10942223234,1.09863,0.0305176,863.037,16986.5
10942223937,1.09863,0.152588,797.516,16986.5
10942224359,0.686646,0.152588,450.211,16986.5
10942224688,0.686646,0.152588,450.211,16986.5
10942226250,0.732422,0.350952,321.579,16986.5
10942226437,0.732422,0.350952,321.579,16986.5
10942228031,0.686646,0.350952,282.99,16986.5
10942228859,0.686646,0.350952,282.99,16986.5
10942229063,1.297,0.350952,797.516,16986.5
10942230063,1.297,0.534058,643.158,16986.5
10942230437,0.686646,0.534058,128.632,16986.5
10942231078,0.152588,0.152588,0,16986.5
10942231158,0.152588,0.152588,0,16986.5
10942231813,1.0376,0.152588,746.063,16986.5
10942232533,1.0376,0.152588,746.063,16986.5
10942232906,0.320435,0.152588,141.495,16986.5
10942233205,0.320435,0.152588,141.495,16986.5
10942233563,0.976562,0.152588,694.611,16986.5
10942234984,1.31226,0.152588,977.6,16986.5
10942235735,1.31226,0.152588,977.6,16986.5
10942236032,1.2207,0.152588,900.421,16986.5
10942236564,1.297,0.152588,964.737,16986.5
10942236907,1.297,0.152588,964.737,16986.5
10942237235,0.0915527,0.0915527,0,16986.5
10942237563,0.0915527,0.0915527,0,16986.5
10942238406,0.0915527,0.0915527,0,16986.5
10942238688,1.14441,0.0915527,848.602,16986.5
10942239203,1.14441,0.0915527,848.602,18186.5
10942239876,1.14441,0.0915527,887.558,18186.5
10942240204,0.106812,0.0915527,12.8632,18186.5
10942241125,0.106812,0.0915527,12.8632,18186.5
10942241282,0.88501,0.0915527,668.884,18186.5
10942241734,0.88501,0.0915527,668.884,18186.5
10942242079,0.961304,0.0915527,733.2,18186.5
10942242658,0.961304,0.0915527,733.2,18186.5
10942243297,0.961304,0.0915527,733.2,18186.5
10942243438,0.320435,0.0915527,192.947,18186.5
10942244938,0.701904,0.0915527,514.526,18186.5
10942245501,0.701904,0.0915527,514.526,18186.5
10942245766,1.77002,0.0915527,1414.95,18186.5
10942246625,1.77002,0.0915527,1414.95,18186.5
10942246876,0.350952,0.0915527,218.674,18186.5
10942247282,0.350952,0.0915527,218.674,18186.5
10942247704,1.14441,0.0915527,887.558,18186.5
10942248360,0.518799,0.0915527,360.168,18186.5
10942248642,0.518799,0.106812,347.305,18186.5
10942249188,0.274658,0.106812,141.495,18186.5
10942249626,0.274658,0.106812,141.495,18186.5
10942250688,1.0376,0.106812,784.653,18186.5
10942250688,1.0376,0.106812,784.653,18186.5
10942251688,1.0376,0.274658,643.158,18186.5
10942251860,0.717163,0.274658,373.032,18186.5
10942252391,0.717163,0.274658,373.032,18186.5
10942253313,1.46484,0.274658,1003.33,18186.5
10942253734,1.46484,0.274658,1003.33,18186.5
10942254235,0.946045,0.274658,565.979,18186.5
10942255188,0.946045,0.274658,565.979,18186.5
10942255579,1.63269,0.274658,1144.82,18186.5
10942256532,1.63269,0.274658,1144.82,18186.5
10942256564,1.63269,0.274658,1144.82,18186.5
10942257094,1.63269,0.274658,1144.82,18186.5
10942257314,0.88501,0.274658,514.526,18186.5
10942258203,3.46375,0.274658,2688.4,18186.5
10942258579,3.46375,0.274658,2688.4,18186.5
10942259031,0.38147,0.274658,80.7495,18186.5
10942259862,0.38147,0.38147,0,18186.5
10942260360,0.534058,0.38147,117.34,18186.5
10942260907,0.534058,0.38147,118.408,18186.5
10942261298,1.51062,0.38147,876.221,18186.5
10942262127,1.51062,0.38147,895.416,18186.5
10942262627,1.80054,0.38147,1125.32,18186.5
10942263439,1.80054,0.38147,1142.35,18186.5
10942263814,0.549316,0.38147,141.495,18186.5
10942264861,0.549316,0.38147,141.495,18186.5
10942265985,1.09863,0.38147,604.568,18186.5
10942266220,1.09863,0.38147,604.568,18186.5
10942267346,1.41907,0.38147,874.695,18186.5
10942267360,1.41907,0.38147,874.695,18186.5
10942268360,1.08337,0.38147,591.705,18186.5
10942268485,1.08337,0.38147,591.705,18186.5
10942268938,0.976562,0.38147,501.663,18186.5
10942269220,0.976562,0.38147,501.663,18186.5
10942269876,0.976562,0.534058,373.032,18186.5
10942269938,0.411987,0.411987,0,18186.5
10942271001,0.411987,0.411987,0,18186.5
10942271158,2.02942,0.411987,1363.49,18186.5
10942272002,2.02942,0.411987,1363.49,18186.5
10942272064,1.38855,0.411987,823.242,18186.5
10942272720,1.26648,0.411987,720.337,18186.5
10942272767,1.26648,0.411987,720.337,18186.5
10942273345,1.26648,0.411987,720.337,18186.5
10942273516,0.930786,0.411987,437.347,18186.5
10942274173,0.930786,0.411987,437.347,18186.5
10942274783,5.44739,0.411987,4244.84,18186.5
10942275000,5.44739,0.411987,4244.84,18186.5
10942275782,5.44739,0.411987,4244.84,18186.5
10942275985,0.762939,0.411987,295.853,18186.5
10942276626,1.05286,0.411987,540.253,18186.5
10942276877,1.05286,0.411987,540.253,18186.5
10942277454,0.549316,0.411987,115.768,18186.5
10942277798,0.549316,0.411987,115.768,18186.5
10942278282,0.411987,0.411987,0,18186.5
10942278579,0.411987,0.411987,0,18186.5
10942279142,0.396729,0.396729,0,18186.5
10942279783,0.137329,0.137329,0,18186.5
10942279985,0.137329,0.137329,0,18186.5
10942280782,0.137329,0.137329,0,18186.5
10942281188,1.41907,0.137329,1080.51,18186.5
10942281908,1.41907,0.137329,1080.51,18186.5
10942282235,0.366211,0.137329,192.947,18186.5
10942283003,1.54114,0.137329,1183.41,18186.5
10942283235,1.54114,0.137329,1183.41,18186.5
10942283891,0.12207,0.12207,0,18186.5
10942284485,0.12207,0.12207,0,18186.5
10942507616,0.244141,0.244141,0,12000
10942508099,0.244141,0.244141,0,12000
10942508333,0.0915527,0.0915527,0,12000
10942510506,0.167847,0.0915527,8.16345,12000
10942511255,0.167847,0.0915527,8.54492,12000
10942511802,1.09863,0.0915527,120.85,12000
10942511834,1.09863,0.0915527,120.85,12000
10942512740,1.09863,0.0915527,130.92,12000
10942512959,1.4801,0.0915527,180.511,12000
10942513771,1.54114,0.0915527,202.942,12000
10942514115,1.54114,0.0915527,202.942,12000
